age,income,insurance,invested,em1,em2,em3,converted
34.1,1563.63,15271.44,2224.19,0,0,0,0
43.3,1195.65,9947.98,2595.51,1,0,1,0
36.0,4260.6900000000005,16732.92,10880.92,1,0,0,0
46.3,15510.92,12189.53,75798.17,0,0,1,1
34.1,636.98,82625.5,1884.88,1,0,0,0
41.7,841.15,10140.75,1843.41,1,0,1,0
42.1,1479.58,102.51,4912.71,0,0,1,0
45.8,2446.62,4536.43,4793.95,0,0,1,0
43.3,4140.13,50350.88,11132.45,0,0,0,1
38.9,1982.58,42737.04,4534.47,1,0,0,0
45.4,6629.66,32384.52,17523.23,0,0,1,0
38.6,11328.83,114609.31,23523.59,0,0,0,0
40.7,1361.96,53227.61,2011.26,0,0,1,0
44.6,7516.98,123853.56,10760.03,0,0,1,1
31.8,4067.77,2306.11,1761.32,0,0,0,0
38.9,2552.64,21136.98,6326.81,0,0,0,0
43.0,14789.51,8783.8,25942.82,0,0,1,0
40.1,2958.39,23018.86,3452.72,0,0,1,0
44.3,3257.88,10315.59,7858.17,0,0,1,1
48.3,8645.689999999999,25089.77,21450.45,0,0,1,1
37.6,3641.25,92470.8,4179.11,0,0,0,0
43.4,1318.13,58808.71,4138.15,1,0,1,0
44.3,1950.03,102966.16,2021.05,0,0,1,0
37.0,6371.37,43079.44,5068.18,0,0,0,0
42.2,17200.74,3251.68,37517.7,0,1,0,1
47.0,5579.22,9949.86,31654.05,0,0,1,1
39.5,1467.31,56172.07,3180.05,1,0,0,0
51.1,12576.17,37285.19,16632.15,1,1,0,0
45.2,2150.38,1518.96,5650.52,0,0,1,1
38.7,8916.44,66266.82,13200.54,1,0,0,0
40.2,12806.33,46631.58,14866.47,0,1,1,1
42.6,7821.54,43034.42,11002.27,0,0,1,0
33.9,8305.68,13570.22,25207.0,1,0,0,1
43.6,613.94,35719.81,672.02,1,0,1,0
43.6,8458.29,8495.58,13113.9,0,0,0,0
40.3,537.66,12275.16,1033.96,1,0,1,0
46.9,3774.77,187732.81,4184.66,0,0,1,1
39.9,752.05,42767.4,2204.74,0,0,0,0
48.7,7551.18,26606.52,19926.32,0,0,1,0
41.5,6366.1,81.07,14546.21,0,0,1,1
44.0,1200.62,2348.25,3790.85,0,0,1,1
33.2,1702.69,39765.28,3123.57,1,0,0,0
43.7,10426.1,9680.19,16615.31,0,0,0,1
40.2,636.15,17803.87,2228.05,1,0,1,1
43.0,4634.94,61524.33,6609.21,0,0,1,0
35.4,1292.3200000000002,3686.48,1786.09,0,0,0,0
38.6,1522.8899999999999,21466.56,4286.88,1,0,0,0
43.1,8518.32,9458.95,14522.06,1,0,1,0
41.5,4691.63,2023.51,5508.0,0,1,1,1
37.3,22313.41,21644.31,59637.57,0,1,0,1
32.1,766.9200000000001,24017.9,637.61,0,0,0,0
47.2,1509.37,22800.84,2829.14,1,0,1,1
39.8,514.62,114.57,2812.22,1,0,0,0
41.7,2619.68,8394.15,7555.81,1,0,1,1
41.3,6939.7,12914.03,16521.42,0,0,1,0
45.5,1411.9,57051.97,3924.2,1,0,1,0
48.2,3728.58,2135.32,4396.23,0,0,1,0
43.6,5317.08,7821.73,6416.8,0,0,0,0
52.7,20794.0,13458.75,50040.94,0,0,0,1
37.8,1423.8600000000001,13256.65,2996.6,0,0,0,0
41.1,2483.2200000000003,16643.21,4341.46,0,0,1,1
40.1,1361.85,14682.03,2032.73,1,0,1,0
38.4,10934.93,45.46,13924.09,0,0,0,0
38.4,10129.02,14163.61,12056.49,0,0,0,0
39.4,2270.84,9044.68,4738.07,0,0,0,0
48.3,32899.17,13713.74,87598.06,0,1,0,1
38.5,683.99,13871.64,1012.38,0,0,0,1
49.1,11035.7,4477.85,25491.31,0,0,1,1
45.1,9829.9,1934.97,12864.72,0,0,0,1
47.9,7782.73,1564.35,8429.85,0,0,1,0
42.2,4687.9,75450.87,13651.73,0,0,1,0
49.7,999.51,151.13,2469.75,1,0,1,1
42.9,6075.29,3434.25,19479.26,0,0,0,0
40.7,11371.05,77.6,22527.97,0,0,1,0
37.7,6972.2,31151.38,19120.83,0,0,0,0
35.7,7547.85,28814.53,23692.7,0,0,0,0
38.0,1697.91,18890.25,2382.41,0,0,0,0
48.9,2259.5299999999997,176365.82,1565.48,0,0,1,0
38.5,6696.57,45.35,3285.0,0,0,0,0
41.2,5240.26,20179.53,11178.68,0,0,1,0
43.4,8182.73,1816.75,18835.42,0,0,1,0
44.3,1035.72,44630.95,2010.78,1,0,1,0
41.1,5325.85,29944.97,5029.43,0,0,1,0
41.2,7781.23,56728.75,9257.71,0,0,1,0
42.9,874.9100000000001,123.11,3352.47,1,0,1,0
44.7,2024.95,81792.87,2323.02,0,0,1,1
43.7,10456.11,78667.57,13450.51,0,0,1,0
38.7,3498.03,9014.07,6922.57,0,0,0,0
38.7,5252.47,13151.35,4853.73,0,0,0,0
38.5,5043.93,2052.55,11666.04,1,0,0,1
42.9,1091.01,5826.19,2981.81,1,0,1,0
42.8,2112.55,1078.01,3716.82,0,0,1,0
47.2,2939.91,5289.13,3035.49,0,0,1,0
38.9,796.5,10374.3,2213.52,1,0,0,0
42.0,1729.67,24332.52,4162.63,0,0,1,0
41.8,9639.78,66624.24,26425.46,0,0,0,0
35.5,779.03,16962.8,1654.66,1,0,0,0
41.8,2263.44,20743.08,5137.32,1,0,1,0
40.3,14894.28,9248.0,45212.3,0,1,1,1
44.7,7286.61,728.99,24061.95,0,0,1,1
43.6,1834.6,19300.06,2571.3,0,0,1,0
47.2,3732.36,53966.64,7261.64,0,0,1,1
36.7,4121.87,19177.2,3693.13,0,0,0,0
45.3,2707.58,7425.78,4393.96,1,0,1,0
37.6,845.86,52153.51,1698.23,1,0,0,0
37.8,3505.08,6366.23,3301.71,0,0,0,0
40.9,3483.59,5452.92,1474.51,1,0,1,1
38.3,1253.54,46032.52,4979.97,0,0,0,0
42.5,7508.79,23705.37,15667.78,0,0,1,1
43.7,3509.85,900.95,8116.62,0,0,1,1
41.2,1497.3899999999999,569.33,1850.08,1,0,1,1
45.9,6435.08,18946.43,8832.22,0,0,0,0
42.4,4023.0,85719.69,13218.92,0,0,1,0
40.0,2808.11,35499.96,8896.94,0,0,0,0
43.9,7347.99,98139.12,7572.33,0,0,0,1
44.2,1325.94,24873.66,2925.41,0,0,1,0
47.0,568.9300000000001,6688.52,603.17,1,0,1,0
37.0,2155.1099999999997,56523.16,7519.24,1,0,0,0
39.3,7383.18,22024.89,8062.14,0,1,0,0
40.8,5053.49,5111.66,12162.96,0,0,1,0
49.1,6818.92,19203.23,16978.77,0,0,1,0
45.3,3220.7,8358.65,6000.06,0,0,1,1
45.8,10540.41,898.33,24122.26,0,0,1,0
36.7,4377.65,129.77,13852.98,0,0,0,1
50.1,13237.63,24708.56,19520.98,0,0,1,0
40.2,7454.43,40189.22,15505.53,0,0,1,1
36.5,7017.76,70874.09,17296.53,0,0,0,0
44.2,1946.18,23139.78,4356.53,1,0,1,1
50.3,1331.83,74467.61,2386.61,0,0,1,0
45.7,2101.9700000000003,10987.3,3425.8,0,0,1,0
41.0,3179.96,3011.98,4847.45,0,0,1,0
41.4,13611.85,4335.49,30723.57,0,0,0,0
47.0,7556.2,27410.25,19985.97,0,0,1,0
41.0,9070.3,53181.91,18081.45,0,0,1,0
40.5,775.05,2716.86,1227.04,1,0,1,0
39.5,9583.24,33089.85,6808.47,0,0,0,0
43.6,3015.07,30131.32,7358.5,0,0,1,1
44.5,12343.52,31552.47,24654.83,0,0,1,0
39.9,2250.5699999999997,9249.44,4938.54,0,0,0,0
36.9,11202.0,8107.76,21762.29,0,0,0,0
38.7,6494.71,31133.02,8074.78,0,0,0,0
42.0,3169.18,179.44,3341.04,0,0,1,0
42.7,4210.65,97775.14,4286.81,0,0,1,0
41.1,576.4,13943.83,1024.17,1,0,1,0
43.1,2729.77,11263.28,2317.23,0,0,1,1
42.8,11037.45,23605.26,11003.45,0,0,1,1
45.7,808.36,1718.74,1064.45,1,0,1,0
46.8,4623.76,2720.4,9525.26,0,0,1,0
45.6,2337.41,17358.35,1762.45,0,0,1,0
43.8,2812.32,78177.91,6187.18,0,0,1,0
41.8,2267.51,83590.56,10485.07,1,0,1,0
44.6,741.24,36.1,2386.06,0,0,1,1
44.1,5779.23,171.99,19197.95,0,0,1,0
42.6,1388.1799999999998,13086.8,1272.29,0,0,1,0
35.0,1304.8899999999999,72307.24,3586.07,1,0,0,0
41.3,1760.9,44439.66,2554.01,0,0,1,0
43.9,708.77,2460.93,1916.05,1,0,1,1
41.8,3213.62,4551.57,19878.66,0,1,1,1
36.9,2881.62,4908.33,4606.39,0,0,0,0
37.8,695.66,50343.39,1229.29,1,0,0,0
40.4,3885.05,32092.49,9376.2,0,0,1,0
48.4,1379.02,2943.53,3532.94,1,0,1,1
35.2,6945.9,1564.74,12264.46,0,0,0,0
38.3,8420.65,4816.33,17192.43,0,0,0,1
40.5,1718.64,10592.51,2513.28,0,0,1,0
41.3,5496.2,12893.52,14245.72,0,0,1,0
45.9,1413.25,6990.53,3605.43,0,0,1,0
43.9,6789.64,6168.77,9939.88,0,0,1,0
35.1,2203.42,9391.25,2975.88,1,0,0,0
45.6,609.73,1128.9,1133.04,1,0,1,0
44.3,583.89,38167.97,992.93,1,0,1,0
37.8,4562.5599999999995,49447.25,9192.6,0,0,0,1
43.9,1949.18,9290.25,5732.44,0,0,1,0
43.8,1626.65,27073.22,3259.03,1,0,1,0
48.0,1618.42,100174.59,4899.68,1,0,1,0
45.6,6669.93,16896.34,16364.79,0,1,1,1
42.6,2696.22,5892.89,2298.88,0,0,1,0
40.7,3236.42,3209.38,4607.33,0,0,1,0
36.3,9498.91,45963.14,16044.3,0,0,0,0
39.0,2515.55,30698.62,6573.12,0,0,0,0
41.9,14329.53,79692.43,12065.6,0,0,1,0
36.5,4106.110000000001,23175.45,3849.89,1,0,0,0
38.6,9260.47,62096.94,40520.89,0,0,0,0
43.8,540.2,6394.92,1398.2,1,0,1,0
43.6,2372.17,34709.28,5902.31,0,1,1,0
38.2,1509.63,2631.4,2726.73,1,0,0,0
44.2,2262.62,16551.34,5185.26,0,0,1,1
41.7,3169.48,2306.17,4002.48,0,0,1,0
42.9,6642.15,2520.98,10222.07,0,0,1,0
48.4,7044.28,30754.21,18465.78,0,0,1,0
42.1,2209.04,10468.06,2757.45,0,0,1,0
40.7,3526.32,31567.46,5992.57,0,0,1,0
39.4,988.7,19777.8,2334.16,1,0,0,0
45.0,2449.66,9034.03,8032.21,0,0,1,0
36.9,4042.4,63713.97,11893.46,0,0,0,0
41.4,4745.62,44347.59,12989.77,1,1,1,0
35.7,2168.48,13038.4,7985.65,1,0,0,1
38.2,1022.05,23791.44,1394.99,0,0,0,0
40.2,1050.8200000000002,80555.78,531.92,0,0,1,0
46.3,2940.92,187.8,6816.22,0,0,1,0
46.0,650.2,15851.03,2317.99,1,0,1,1
43.8,1014.71,1110.2,2107.91,1,0,1,0
38.0,2266.52,28986.96,5098.56,1,0,0,0
39.8,1815.94,102823.21,4696.86,0,0,0,1
42.3,6979.68,4917.41,13060.52,0,0,1,0
45.3,3222.25,51266.38,5449.68,0,0,0,0
38.9,8362.65,39911.9,1510.12,1,0,0,0
49.7,3423.86,12684.61,5617.6,0,0,1,0
39.0,1175.85,32101.51,901.15,1,0,0,0
34.0,3152.43,13229.55,4144.2,0,0,0,0
41.1,4129.52,86937.37,2634.8,0,0,1,0
38.0,4098.889999999999,8994.56,3927.21,0,0,0,0
43.9,3292.65,6584.61,3513.68,0,0,1,0
37.9,17254.36,3182.17,44050.58,0,1,0,0
40.7,4579.85,220838.32,11922.96,0,0,1,0
50.3,5989.48,321.96,9154.87,0,0,0,0
42.0,5378.89,1213.39,13169.71,0,0,0,0
44.6,1434.46,13371.21,2114.99,0,0,1,0
46.2,2183.79,47222.85,3693.15,0,0,1,0
43.7,7942.23,16753.51,17742.13,0,0,1,0
41.2,4539.3099999999995,216439.42,18407.78,0,1,1,0
37.1,1673.9,105429.81,3186.77,0,0,0,0
41.0,5589.03,16217.84,15448.68,0,0,1,0
37.2,9121.44,8896.16,17722.78,0,0,0,0
42.0,17196.78,20885.91,41068.48,0,0,0,1
37.2,8021.3,84009.5,19508.11,0,0,0,0
40.2,1611.38,32508.41,2304.77,1,0,1,0
42.9,2658.28,23991.84,4578.25,0,0,1,0
41.4,2715.81,55417.38,9185.84,1,0,1,0
43.6,10111.46,496.58,29719.02,0,0,1,0
44.6,13481.96,29033.03,14458.79,0,0,0,1
40.3,3358.53,21187.3,10820.42,0,0,1,1
39.4,720.66,1275.48,1176.23,0,0,0,0
36.6,1298.4,7.9,2527.02,1,0,0,0
41.5,3951.16,6541.94,4879.99,1,0,1,0
37.9,4924.67,1787.42,16985.97,0,0,0,0
51.6,5821.93,13.79,20269.35,0,0,1,0
48.7,2154.4,337.75,4553.94,0,0,1,0
40.3,2519.3,23706.74,1998.7,0,0,0,0
44.8,4706.5,8026.35,17870.04,0,0,1,0
41.7,3184.66,105.63,6070.66,0,0,1,0
37.2,1513.22,18020.43,4793.91,0,0,0,0
38.6,5200.59,22806.92,14895.67,0,1,0,0
42.2,3169.19,20847.36,5233.81,1,0,1,0
47.9,10601.3,156866.23,31132.41,0,0,0,0
47.1,2704.63,10172.87,9305.02,0,1,1,0
40.1,7370.88,38072.81,13809.7,1,0,1,0
45.5,6992.38,59565.96,7799.22,0,0,1,0
44.0,1363.3899999999999,99863.32,6079.96,1,0,1,0
39.1,13501.02,28539.56,42142.97,0,0,0,0
40.8,3415.38,5752.72,4304.62,0,0,1,0
38.4,4531.76,16419.95,5283.42,0,0,0,0
45.8,1497.6799999999998,12197.75,2794.14,1,0,1,1
42.2,6705.79,1354.28,18511.98,0,0,1,0
40.0,5765.74,708.04,19634.48,0,0,0,0
40.1,4375.58,80190.28,5284.42,0,0,1,0
49.1,4007.88,2478.54,3912.87,0,0,0,0
42.6,1384.24,14537.72,2516.13,0,0,1,0
41.1,1105.62,19025.03,4038.88,0,0,1,0
49.0,5029.37,54698.0,8121.0,0,0,1,0
43.1,3416.13,1585.93,23976.33,0,0,1,0
40.3,13405.77,1557.53,23160.84,0,1,0,0
43.4,1519.76,15965.89,2529.05,0,0,0,0
40.2,4218.59,1282.4,8398.52,0,0,1,0
43.0,2499.25,11467.31,2905.73,0,0,1,0
45.1,1320.03,76.01,3160.93,1,0,1,1
42.6,6390.55,18874.37,13359.98,0,0,1,0
38.0,11261.88,8828.0,15557.1,0,0,0,0
41.7,2382.1,6597.81,3562.13,1,0,1,1
42.7,741.56,8278.75,1207.22,0,0,1,1
40.3,1893.96,108101.02,5653.19,0,1,1,0
40.1,6135.68,24542.96,17183.33,0,0,1,1
45.1,5282.69,37230.97,5747.53,0,0,1,0
36.6,10897.57,19207.86,5590.21,0,0,0,1
36.9,4661.86,44.99,7134.07,0,0,0,0
46.6,1043.23,811.0,2069.6,0,0,1,0
37.3,1559.46,17507.77,7970.3,1,0,0,0
37.0,1805.87,103954.92,2625.83,0,0,0,0
35.6,780.47,1175.19,1589.53,1,0,0,1
36.1,1428.9099999999999,2756.01,2108.44,1,0,0,0
39.9,8609.33,7490.67,12368.26,0,0,0,0
32.7,3199.63,30527.63,4439.82,1,0,0,0
43.5,824.5799999999999,47572.34,1382.41,0,0,1,0
40.3,604.27,41249.95,1472.62,1,0,1,0
40.7,6067.8,47216.04,11912.36,0,0,0,0
40.1,3827.22,38284.82,2634.47,0,0,1,0
43.4,939.9100000000001,3862.24,2113.43,0,0,1,0
32.6,1169.76,16544.68,1823.45,0,0,0,0
36.7,6766.74,17476.56,7189.49,0,0,0,0
48.9,814.51,8289.49,1880.93,0,0,1,0
49.5,538.6,27604.12,3044.0,0,0,1,0
41.6,4778.81,588.21,10757.11,1,0,0,1
40.2,4209.87,4420.11,18672.26,0,0,1,0
42.8,9229.23,55686.01,13740.72,0,1,1,0
38.5,1056.83,34149.72,1744.92,1,0,0,0
42.5,621.65,13977.25,619.53,1,0,1,0
44.3,10039.1,2180.1,16384.99,0,0,1,0
37.8,2913.49,30124.13,2871.54,0,0,0,0
46.1,9692.48,37198.75,14862.35,0,0,0,0
39.0,3186.53,9360.7,3603.96,0,0,0,0
40.1,1087.94,12797.58,3818.92,1,0,1,0
38.9,9518.84,1254.5,16628.41,0,1,0,0
37.0,6213.82,19120.41,6799.75,0,0,0,1
49.0,19615.61,28619.44,30821.51,0,1,1,1
56.0,2289.31,74716.91,4875.41,0,0,1,0
39.8,1133.8,2474.94,2526.42,1,0,0,0
46.2,10103.73,31178.26,16001.42,0,0,1,0
31.0,1845.63,31827.05,1555.15,1,0,0,0
35.6,5986.73,44541.13,24120.88,0,0,0,0
44.5,2065.6099999999997,7562.64,3914.45,0,0,1,0
44.7,1423.4099999999999,168206.37,3640.22,0,0,1,0
47.2,4212.280000000001,39075.41,8499.33,0,0,1,0
41.4,1069.6399999999999,11012.02,2401.1,0,0,1,0
36.2,715.88,52461.79,767.19,0,0,0,0
41.1,2527.8,37831.27,7934.05,0,0,1,0
37.2,3490.65,5311.95,7855.59,0,0,0,0
38.6,2312.16,18073.84,3991.48,1,0,0,0
45.3,2142.56,25486.82,5255.81,0,0,1,0
36.9,2612.08,7514.84,11131.52,0,0,0,0
33.2,2809.24,16266.99,4420.71,0,0,0,0
46.3,4726.97,15843.27,21269.71,0,0,1,1
36.0,10470.94,39627.52,2735.03,0,0,0,0
43.4,1404.78,8213.2,2792.32,0,0,1,0
40.1,1253.5900000000001,2824.77,1099.14,1,0,1,0
33.5,2096.25,3808.06,1187.05,0,0,0,0
38.2,1651.8,45684.69,5808.96,0,0,0,0
36.9,5542.21,71957.78,14460.92,0,0,0,0
40.2,4083.24,14746.25,9504.77,1,0,1,0
43.1,893.31,4356.5,1595.85,1,0,1,0
48.5,1693.81,99.73,4169.07,0,0,1,0
36.2,566.45,4513.7,1405.28,1,0,0,0
41.2,5537.52,31268.45,8735.54,0,0,1,0
46.5,825.54,32275.98,4246.46,1,0,1,0
39.5,936.9100000000001,48418.8,1891.56,1,0,0,0
48.4,4256.96,92.72,7248.07,0,1,1,0
36.5,606.09,48716.31,1861.67,1,0,0,0
37.8,9406.34,20324.73,20273.77,0,0,0,0
41.7,12130.94,17779.99,15526.12,0,0,1,1
38.8,1362.19,23603.24,2717.95,1,0,0,1
44.2,1296.96,25651.67,3304.77,0,0,1,0
42.1,4260.46,5648.34,7919.64,0,0,0,0
43.7,9046.04,21220.13,21607.05,0,0,0,0
44.7,5087.24,1802.73,26849.8,0,0,1,0
39.6,6893.95,114433.57,28529.22,0,0,0,0
40.0,4987.47,6666.39,8470.98,0,0,0,0
43.2,2942.24,23324.22,8918.21,0,1,1,0
43.3,4942.83,1239.63,5547.89,1,0,1,0
43.6,5377.19,29713.92,3225.58,0,0,1,0
43.2,17169.69,11251.27,28359.56,0,1,1,0
40.3,5994.69,2024.96,12525.68,0,0,1,1
35.9,2326.25,3789.13,1932.13,0,0,0,0
38.4,2062.7799999999997,5960.98,3613.14,0,0,0,1
41.7,2522.41,13321.28,1699.34,0,0,1,0
33.2,6689.84,3013.88,17349.36,0,0,0,0
45.8,10204.27,8859.43,13823.49,0,0,1,0
46.5,557.42,133013.46,957.72,1,0,1,0
42.3,6317.85,11788.59,12330.02,0,1,1,0
38.9,7163.77,66919.05,8394.31,0,0,0,0
43.2,2023.32,27400.8,3217.05,0,0,1,0
42.6,1344.3200000000002,70143.96,6308.71,1,0,1,1
40.2,6659.78,2088.44,9652.15,0,1,1,1
40.1,3546.58,12776.78,2635.96,0,0,1,0
40.3,6986.95,820.98,7114.95,0,0,1,0
44.1,7144.43,5255.76,9952.07,0,0,1,1
38.8,1395.6799999999998,158310.61,3880.59,1,0,0,0
40.9,3233.47,12346.85,4219.31,0,0,1,0
37.2,839.38,38305.72,1757.66,1,0,0,1
37.5,5208.45,56623.01,9903.67,0,0,0,0
30.9,3738.65,7494.89,6853.49,0,0,0,0
48.7,1587.64,34950.24,5077.52,1,0,1,0
42.5,1071.75,18150.24,4335.65,0,0,1,0
42.9,953.19,17456.72,1744.61,0,0,1,0
41.7,2542.6099999999997,3859.45,2452.51,0,0,1,0
37.2,9657.62,10798.07,15124.24,0,0,0,0
42.6,1133.1799999999998,54297.38,2376.64,0,0,1,0
47.0,3931.74,21470.69,4487.15,0,0,1,0
36.5,1516.23,9391.84,2810.15,0,0,0,0
38.0,2706.21,19923.09,7831.16,0,0,0,0
42.6,876.52,805.14,3781.11,0,0,1,0
42.0,3010.37,25669.16,5756.0,0,0,1,1
47.4,22978.32,33201.1,26019.94,0,0,0,0
42.5,12586.8,35007.29,43210.24,0,0,1,0
41.2,9604.49,23099.68,28734.49,0,0,0,1
44.7,5114.08,10580.61,6312.38,0,0,1,0
39.1,9218.0,45202.4,57415.31,0,0,0,0
44.3,5670.83,15727.51,18335.55,0,0,1,1
39.4,1807.48,108782.19,6114.36,1,0,0,0
38.4,791.4300000000001,26788.82,580.41,1,0,0,0
43.7,3145.99,7631.49,5802.55,0,0,1,0
44.3,3524.05,4042.72,7950.26,0,0,1,0
41.5,15897.35,42228.91,22803.66,0,0,0,0
51.8,3598.04,54302.2,8876.88,0,0,1,0
40.3,976.04,2642.26,2073.02,1,0,1,1
43.4,3945.67,20377.47,5690.65,0,0,1,0
42.6,5920.62,16967.13,19370.81,0,0,1,1
41.3,950.74,10407.59,1621.01,0,0,1,0
37.2,1818.2,27128.6,2329.62,0,0,0,0
42.4,22113.63,6517.93,34172.23,0,0,1,1
39.8,2916.24,14459.56,2896.89,0,0,0,0
37.8,1401.13,13425.0,2323.85,1,0,0,1
41.2,1509.48,11022.08,2336.89,1,0,1,0
40.9,6885.1,155817.42,5842.47,0,0,1,1
47.1,4434.52,2553.23,21940.52,0,0,1,0
42.9,2305.2200000000003,10993.2,2871.87,0,0,1,1
38.4,4640.05,55857.38,13177.87,0,0,0,1
34.4,2044.21,5358.7,4733.94,0,0,0,0
39.9,3311.99,13403.75,13697.38,0,0,0,0
46.5,2552.98,84887.34,6983.87,0,0,0,0
40.7,17314.56,10408.65,21182.55,0,0,0,0
34.2,2000.68,47289.13,3961.77,0,0,0,0
42.4,1820.99,1795.04,3554.06,1,0,1,0
44.4,7149.44,80021.17,5950.04,0,0,1,1
38.7,3079.66,59164.56,4449.79,0,0,0,1
41.3,1959.47,23500.79,3594.72,0,0,1,0
46.2,634.65,12974.07,1851.33,1,0,1,1
42.0,762.61,6034.38,1672.9,1,0,1,1
42.5,2644.87,111695.0,3560.11,0,0,1,1
44.3,2251.8199999999997,13212.07,4087.35,1,0,1,0
42.1,972.9100000000001,31039.63,2102.48,1,0,1,0
48.3,2184.62,2933.61,2557.47,0,0,1,0
47.8,6608.74,10024.75,17683.34,0,1,1,0
40.6,2743.16,7226.26,14152.33,1,0,1,1
42.6,1274.9299999999998,40413.74,3947.2,1,0,1,0
37.7,10448.97,15220.48,19253.74,0,0,0,0
43.8,523.67,39671.98,493.58,1,0,1,0
44.8,7927.67,13.63,16625.62,0,0,1,0
36.5,1841.15,71967.64,4708.26,0,0,0,1
43.4,7102.92,62934.89,10627.47,0,0,1,0
42.0,1853.09,3409.25,2128.61,0,0,1,0
39.7,3857.05,831.38,13233.06,0,0,0,1
37.8,2384.85,3246.34,8873.4,0,0,0,0
43.1,2869.38,40912.36,7212.18,0,0,1,1
46.5,1028.69,2592.28,1372.02,1,0,1,1
43.5,2359.52,11429.94,5921.18,0,0,1,0
38.9,1916.71,3734.79,2466.61,0,0,0,0
41.7,2098.3599999999997,67411.0,4614.18,0,0,1,0
47.8,5428.52,158.65,15831.11,0,0,1,0
36.7,4666.45,9809.66,4900.57,1,0,0,0
41.5,4433.08,18708.17,7020.86,0,0,1,1
48.7,6669.55,8464.96,7500.72,0,0,0,0
47.6,14529.72,10421.96,79511.14,0,1,0,1
45.2,21661.37,11227.02,70033.29,0,0,0,0
39.4,1754.12,3574.17,1520.45,0,0,0,0
38.1,1825.45,12052.59,5809.36,0,0,0,0
41.1,1876.55,3579.04,4692.07,0,0,0,0
39.1,5632.49,19600.06,10732.61,0,1,0,0
36.0,6199.23,20041.78,12510.13,0,0,0,0
35.9,15476.97,7828.85,28989.53,0,0,0,0
50.3,3383.68,69482.63,5312.05,1,0,1,0
37.3,7934.05,23437.2,5310.34,0,0,0,0
38.0,5263.88,15805.66,7248.52,0,0,0,0
54.9,18587.17,9881.09,65192.03,0,0,0,0
38.2,2948.31,9082.26,5071.69,0,0,0,0
45.1,2737.3,12296.52,8589.45,0,0,1,0
41.8,5126.25,957.84,7617.07,0,0,1,1
37.2,9105.67,46322.57,27407.26,0,0,0,1
40.1,3068.72,1485.51,4255.81,1,0,1,0
43.7,1575.92,22914.87,4850.4,0,1,1,0
37.6,4234.34,13948.74,8513.11,0,0,0,0
48.3,5632.69,8612.6,17319.81,0,0,1,1
49.9,1705.63,31752.98,5857.53,0,0,1,0
44.0,1386.38,10943.18,3686.96,0,0,1,1
38.4,5421.61,84948.73,15855.16,0,0,0,0
43.3,802.51,497.41,1237.14,1,0,1,0
42.6,14354.04,27985.29,25051.13,0,0,1,0
42.8,5383.28,5265.81,2837.52,0,0,1,0
38.4,2533.88,22297.87,7322.06,0,0,0,0
41.9,1077.54,16583.81,2716.64,1,0,1,0
37.9,15828.29,28804.92,58833.08,0,1,0,1
35.4,4987.6,35356.14,7065.07,0,0,0,0
39.8,545.79,2322.26,2114.81,1,0,0,0
34.9,945.85,5175.78,510.63,1,0,0,0
41.2,736.3199999999999,54857.45,1623.69,1,0,1,0
46.5,21402.8,11629.53,60751.63,0,0,1,0
46.2,2060.71,24509.08,3919.82,0,0,1,0
40.5,4032.51,882.89,5248.25,1,0,0,0
39.0,5181.02,34026.6,11602.34,0,0,0,0
34.8,6718.85,5667.49,5701.43,1,1,0,0
42.3,3931.44,2831.35,8713.08,0,0,0,0
40.9,2652.94,38622.31,2648.69,1,0,1,0
44.7,2627.44,165441.15,7755.51,0,0,1,0
34.7,2462.5,284.33,2023.15,1,0,0,0
40.9,787.46,828.4,855.09,1,0,1,1
41.4,1020.46,16468.8,3010.59,0,0,1,0
41.0,2073.67,164.59,2126.22,0,0,1,0
43.4,4274.389999999999,75435.54,10966.42,0,0,1,0
46.0,571.47,125472.43,226.64,1,0,1,0
41.9,1613.29,45867.79,2925.24,0,0,1,0
46.7,3703.15,12645.94,7259.72,0,0,1,0
38.3,16758.98,16540.6,51512.9,0,0,0,0
44.4,14368.16,162337.94,21616.94,0,0,1,0
40.0,3324.12,80624.0,6781.94,0,0,0,1
45.0,1242.1599999999999,105321.17,2013.79,0,0,1,0
36.2,1395.65,14606.33,1346.64,0,0,0,0
39.1,13254.36,29682.59,39164.71,0,1,0,0
42.8,12566.24,13890.13,12839.98,0,0,1,1
40.8,1281.75,22055.56,2925.08,0,0,1,0
42.5,8973.01,1469.97,14723.32,0,1,1,1
39.1,5585.99,79583.24,10980.04,0,0,0,0
41.8,1091.5700000000002,5989.18,3525.88,0,0,1,0
45.5,2826.64,7620.63,11803.04,0,0,1,1
39.1,2567.13,12768.36,7433.79,0,0,0,0
38.1,2183.8,8724.97,6188.68,0,0,0,0
46.5,1807.78,3643.97,5048.26,0,0,1,1
40.2,775.13,62831.73,680.64,1,0,1,0
50.9,1380.67,174905.72,2261.95,1,0,1,0
41.1,13304.35,201580.89,22134.38,0,0,1,0
43.7,3720.12,2131.01,8590.97,0,0,1,0
35.7,1509.33,74.08,2217.99,1,0,0,1
41.0,3741.66,11179.58,6305.16,0,0,1,0
37.0,730.35,18096.89,1101.52,1,0,0,0
43.3,1985.56,8835.09,7251.12,1,0,1,0
41.5,3150.27,53618.61,7264.15,0,0,1,0
42.3,7037.55,30677.27,24511.08,0,0,1,0
40.0,3966.52,22119.12,21895.54,0,0,0,0
